player_id,full_name,ioc,hand,height,tourney_name,tourney_date,winner_age,year,round,tourney key,torneo_id
100644,Alexander Zverev,GER,R,198.0,australian open,20220117,24.7,2022,R128,australian open - 2022,1
100644,Alexander Zverev,GER,R,198.0,australian open,20220117,24.7,2022,R64,australian open - 2022,1
100644,Alexander Zverev,GER,R,198.0,australian open,20220117,24.7,2022,R32,australian open - 2022,1
100644,Alexander Zverev,GER,R,198.0,roland garros,20220523,25.0,2022,R128,roland garros - 2022,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20220523,25.0,2022,R64,roland garros - 2022,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20220523,25.0,2022,R32,roland garros - 2022,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20220523,25.0,2022,R16,roland garros - 2022,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20220523,25.0,2022,QF,roland garros - 2022,2
100644,Alexander Zverev,GER,R,198.0,australian open,20230116,25.7,2023,R128,australian open - 2023,1
100644,Alexander Zverev,GER,R,198.0,roland garros,20230529,26.1,2023,R128,roland garros - 2023,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20230529,26.1,2023,R64,roland garros - 2023,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20230529,26.1,2023,R32,roland garros - 2023,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20230529,26.1,2023,R16,roland garros - 2023,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20230529,26.1,2023,QF,roland garros - 2023,2
100644,Alexander Zverev,GER,R,198.0,wimbledon,20230703,26.2,2023,R128,wimbledon - 2023,3
100644,Alexander Zverev,GER,R,198.0,wimbledon,20230703,26.2,2023,R64,wimbledon - 2023,3
100644,Alexander Zverev,GER,R,198.0,us open,20230828,26.3,2023,R128,us open - 2023,4
100644,Alexander Zverev,GER,R,198.0,us open,20230828,26.3,2023,R64,us open - 2023,4
100644,Alexander Zverev,GER,R,198.0,us open,20230828,26.3,2023,R32,us open - 2023,4
100644,Alexander Zverev,GER,R,198.0,us open,20230828,26.3,2023,R16,us open - 2023,4
100644,Alexander Zverev,GER,R,198.0,australian open,20240115,26.7,2024,R128,australian open - 2024,1
100644,Alexander Zverev,GER,R,198.0,australian open,20240115,26.7,2024,R64,australian open - 2024,1
100644,Alexander Zverev,GER,R,198.0,australian open,20240115,26.7,2024,R32,australian open - 2024,1
100644,Alexander Zverev,GER,R,198.0,australian open,20240115,26.7,2024,R16,australian open - 2024,1
100644,Alexander Zverev,GER,R,198.0,australian open,20240115,26.7,2024,QF,australian open - 2024,1
100644,Alexander Zverev,GER,R,198.0,roland garros,20240527,27.1,2024,SF,roland garros - 2024,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20240527,27.1,2024,QF,roland garros - 2024,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20240527,27.1,2024,R16,roland garros - 2024,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20240527,27.1,2024,R32,roland garros - 2024,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20240527,27.1,2024,R64,roland garros - 2024,2
100644,Alexander Zverev,GER,R,198.0,roland garros,20240527,27.1,2024,R128,roland garros - 2024,2
100644,Alexander Zverev,GER,R,198.0,wimbledon,20240701,27.1,2024,R128,wimbledon - 2024,3
100644,Alexander Zverev,GER,R,198.0,wimbledon,20240701,27.1,2024,R64,wimbledon - 2024,3
100644,Alexander Zverev,GER,R,198.0,wimbledon,20240701,27.1,2024,R32,wimbledon - 2024,3
100644,Alexander Zverev,GER,R,198.0,us open,20240826,27.3,2024,R128,us open - 2024,4
100644,Alexander Zverev,GER,R,198.0,us open,20240826,27.3,2024,R64,us open - 2024,4
100644,Alexander Zverev,GER,R,198.0,us open,20240826,27.3,2024,R32,us open - 2024,4
100644,Alexander Zverev,GER,R,198.0,us open,20240826,27.3,2024,R16,us open - 2024,4
101086,Ronald Agenor,USA,R,180.0,roland garros,20000529,35.5,2000,R128,roland garros - 2000,2
101150,Gianluca Pozzi,ITA,L,180.0,wimbledon,20000626,35.0,2000,R128,wimbledon - 2000,3
101150,Gianluca Pozzi,ITA,L,180.0,wimbledon,20000626,35.0,2000,R64,wimbledon - 2000,3
101150,Gianluca Pozzi,ITA,L,180.0,wimbledon,20000626,35.0,2000,R32,wimbledon - 2000,3
101150,Gianluca Pozzi,ITA,L,180.0,us open,20000828,35.1,2000,R128,us open - 2000,4
101150,Gianluca Pozzi,ITA,L,180.0,australian open,20000117,34.5,2000,R128,australian open - 2000,1
101150,Gianluca Pozzi,ITA,L,180.0,australian open,20010115,35.5,2001,R128,australian open - 2001,1
101185,Mark Woodforde,AUS,L,188.0,australian open,20000117,34.3,2000,R128,australian open - 2000,1
101320,Magnus Gustafsson,SWE,R,185.0,wimbledon,20000626,33.4,2000,R128,wimbledon - 2000,3
101320,Magnus Gustafsson,SWE,R,185.0,wimbledon,20000626,33.4,2000,R64,wimbledon - 2000,3
101532,Francisco Clavet,ESP,L,183.0,roland garros,20000529,31.5,2000,R128,roland garros - 2000,2
101532,Francisco Clavet,ESP,L,183.0,wimbledon,20000626,31.6,2000,R128,wimbledon - 2000,3
101532,Francisco Clavet,ESP,L,183.0,australian open,20000117,31.2,2000,R128,australian open - 2000,1
101532,Francisco Clavet,ESP,L,183.0,australian open,20000117,31.2,2000,R64,australian open - 2000,1
101532,Francisco Clavet,ESP,L,183.0,australian open,20010115,32.2,2001,R128,australian open - 2001,1
101532,Francisco Clavet,ESP,L,183.0,australian open,20020114,33.2,2002,R128,australian open - 2002,1
101532,Francisco Clavet,ESP,L,183.0,australian open,20020114,33.2,2002,R64,australian open - 2002,1
101543,Jeff Tarango,USA,L,180.0,wimbledon,20000626,31.5,2000,R128,wimbledon - 2000,3
101611,Cedric Pioline,FRA,R,188.0,roland garros,20000529,30.9,2000,R128,roland garros - 2000,2
101611,Cedric Pioline,FRA,R,188.0,roland garros,20000529,30.9,2000,R64,roland garros - 2000,2
101611,Cedric Pioline,FRA,R,188.0,roland garros,20000529,30.9,2000,R32,roland garros - 2000,2
101611,Cedric Pioline,FRA,R,188.0,wimbledon,20000626,31.0,2000,R128,wimbledon - 2000,3
101611,Cedric Pioline,FRA,R,188.0,us open,20000828,31.2,2000,R128,us open - 2000,4
101611,Cedric Pioline,FRA,R,188.0,us open,20000828,31.2,2000,R64,us open - 2000,4
101611,Cedric Pioline,FRA,R,188.0,roland garros,20010528,31.9,2001,R128,roland garros - 2001,2
101611,Cedric Pioline,FRA,R,188.0,wimbledon,20010625,32.0,2001,R128,wimbledon - 2001,3
101611,Cedric Pioline,FRA,R,188.0,australian open,20010115,31.5,2001,R128,australian open - 2001,1
101611,Cedric Pioline,FRA,R,188.0,australian open,20010115,31.5,2001,R64,australian open - 2001,1
101647,Byron Black,ZIM,R,175.0,wimbledon,20000626,30.7,2000,R128,wimbledon - 2000,3
101647,Byron Black,ZIM,R,175.0,wimbledon,20000626,30.7,2000,R64,wimbledon - 2000,3
101647,Byron Black,ZIM,R,175.0,wimbledon,20000626,30.7,2000,R32,wimbledon - 2000,3
101647,Byron Black,ZIM,R,175.0,wimbledon,20000626,30.7,2000,R16,wimbledon - 2000,3
101647,Byron Black,ZIM,R,175.0,us open,20000828,30.8,2000,R128,us open - 2000,4
101647,Byron Black,ZIM,R,175.0,wimbledon,20010625,31.7,2001,R128,wimbledon - 2001,3
101647,Byron Black,ZIM,R,175.0,australian open,20020114,32.2,2002,R128,australian open - 2002,1
101711,Alex Obrien,USA,R,185.0,wimbledon,20000626,30.3,2000,R128,wimbledon - 2000,3
101723,Magnus Larsson,SWE,R,193.0,roland garros,20010528,31.1,2001,R128,roland garros - 2001,2
101723,Magnus Larsson,SWE,R,193.0,roland garros,20010528,31.1,2001,R64,roland garros - 2001,2
101723,Magnus Larsson,SWE,R,193.0,wimbledon,20010625,31.2,2001,R128,wimbledon - 2001,3
101723,Magnus Larsson,SWE,R,193.0,wimbledon,20010625,31.2,2001,R64,wimbledon - 2001,3
101727,Jason Stoltenberg,AUS,R,185.0,roland garros,20000529,30.1,2000,R128,roland garros - 2000,2
101727,Jason Stoltenberg,AUS,R,185.0,roland garros,20000529,30.1,2000,R64,roland garros - 2000,2
101727,Jason Stoltenberg,AUS,R,185.0,us open,20000828,30.4,2000,R128,us open - 2000,4
101727,Jason Stoltenberg,AUS,R,185.0,wimbledon,20010625,31.2,2001,R128,wimbledon - 2001,3
101733,Jan Siemerink,NED,L,183.0,us open,20010827,31.3,2001,R128,us open - 2001,4
101733,Jan Siemerink,NED,L,183.0,australian open,20010115,30.7,2001,R128,australian open - 2001,1
101735,Richard Fromberg,AUS,R,196.0,us open,20000828,30.3,2000,R128,us open - 2000,4
101735,Richard Fromberg,AUS,R,196.0,us open,20000828,30.3,2000,R64,us open - 2000,4
101735,Richard Fromberg,AUS,R,196.0,australian open,20000117,29.7,2000,R128,australian open - 2000,1
101735,Richard Fromberg,AUS,R,196.0,australian open,20000117,29.7,2000,R64,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,roland garros,20000529,30.0,2000,R128,roland garros - 2000,2
101736,Andre Agassi,USA,R,180.0,wimbledon,20000626,30.1,2000,R128,wimbledon - 2000,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20000626,30.1,2000,R64,wimbledon - 2000,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20000626,30.1,2000,R32,wimbledon - 2000,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20000626,30.1,2000,R16,wimbledon - 2000,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20000626,30.1,2000,QF,wimbledon - 2000,3
101736,Andre Agassi,USA,R,180.0,us open,20000828,30.3,2000,R128,us open - 2000,4
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,R128,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,R64,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,R32,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,R16,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,QF,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,SF,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,australian open,20000117,29.7,2000,F,australian open - 2000,1
101736,Andre Agassi,USA,R,180.0,roland garros,20010528,31.0,2001,R128,roland garros - 2001,2
101736,Andre Agassi,USA,R,180.0,roland garros,20010528,31.0,2001,R64,roland garros - 2001,2
101736,Andre Agassi,USA,R,180.0,roland garros,20010528,31.0,2001,R32,roland garros - 2001,2
101736,Andre Agassi,USA,R,180.0,roland garros,20010528,31.0,2001,R16,roland garros - 2001,2
101736,Andre Agassi,USA,R,180.0,wimbledon,20010625,31.1,2001,R128,wimbledon - 2001,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20010625,31.1,2001,R64,wimbledon - 2001,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20010625,31.1,2001,R32,wimbledon - 2001,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20010625,31.1,2001,R16,wimbledon - 2001,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20010625,31.1,2001,QF,wimbledon - 2001,3
101736,Andre Agassi,USA,R,180.0,us open,20010827,31.3,2001,R128,us open - 2001,4
101736,Andre Agassi,USA,R,180.0,us open,20010827,31.3,2001,R64,us open - 2001,4
101736,Andre Agassi,USA,R,180.0,us open,20010827,31.3,2001,R32,us open - 2001,4
101736,Andre Agassi,USA,R,180.0,us open,20010827,31.3,2001,R16,us open - 2001,4
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,R128,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,R64,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,R32,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,R16,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,QF,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,SF,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,australian open,20010115,30.7,2001,F,australian open - 2001,1
101736,Andre Agassi,USA,R,180.0,roland garros,20020527,32.0,2002,R128,roland garros - 2002,2
101736,Andre Agassi,USA,R,180.0,roland garros,20020527,32.0,2002,R64,roland garros - 2002,2
101736,Andre Agassi,USA,R,180.0,roland garros,20020527,32.0,2002,R32,roland garros - 2002,2
101736,Andre Agassi,USA,R,180.0,roland garros,20020527,32.0,2002,R16,roland garros - 2002,2
101736,Andre Agassi,USA,R,180.0,wimbledon,20020624,32.1,2002,R128,wimbledon - 2002,3
101736,Andre Agassi,USA,R,180.0,us open,20020826,32.3,2002,R128,us open - 2002,4
101736,Andre Agassi,USA,R,180.0,us open,20020826,32.3,2002,R64,us open - 2002,4
101736,Andre Agassi,USA,R,180.0,us open,20020826,32.3,2002,R32,us open - 2002,4
101736,Andre Agassi,USA,R,180.0,us open,20020826,32.3,2002,R16,us open - 2002,4
101736,Andre Agassi,USA,R,180.0,us open,20020826,32.3,2002,QF,us open - 2002,4
101736,Andre Agassi,USA,R,180.0,us open,20020826,32.3,2002,SF,us open - 2002,4
101736,Andre Agassi,USA,R,180.0,roland garros,20030526,33.0,2003,R128,roland garros - 2003,2
101736,Andre Agassi,USA,R,180.0,roland garros,20030526,33.0,2003,R64,roland garros - 2003,2
101736,Andre Agassi,USA,R,180.0,roland garros,20030526,33.0,2003,R32,roland garros - 2003,2
101736,Andre Agassi,USA,R,180.0,roland garros,20030526,33.0,2003,R16,roland garros - 2003,2
101736,Andre Agassi,USA,R,180.0,wimbledon,20030623,33.1,2003,R128,wimbledon - 2003,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20030623,33.1,2003,R64,wimbledon - 2003,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20030623,33.1,2003,R32,wimbledon - 2003,3
101736,Andre Agassi,USA,R,180.0,us open,20030825,33.3,2003,R128,us open - 2003,4
101736,Andre Agassi,USA,R,180.0,us open,20030825,33.3,2003,R64,us open - 2003,4
101736,Andre Agassi,USA,R,180.0,us open,20030825,33.3,2003,R32,us open - 2003,4
101736,Andre Agassi,USA,R,180.0,us open,20030825,33.3,2003,R16,us open - 2003,4
101736,Andre Agassi,USA,R,180.0,us open,20030825,33.3,2003,QF,us open - 2003,4
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,R128,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,R64,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,R32,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,R16,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,QF,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,SF,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,australian open,20030113,32.7,2003,F,australian open - 2003,1
101736,Andre Agassi,USA,R,180.0,us open,20040830,34.3,2004,R128,us open - 2004,4
101736,Andre Agassi,USA,R,180.0,us open,20040830,34.3,2004,R64,us open - 2004,4
101736,Andre Agassi,USA,R,180.0,us open,20040830,34.3,2004,R32,us open - 2004,4
101736,Andre Agassi,USA,R,180.0,us open,20040830,34.3,2004,R16,us open - 2004,4
101736,Andre Agassi,USA,R,180.0,australian open,20040119,33.7,2004,R128,australian open - 2004,1
101736,Andre Agassi,USA,R,180.0,australian open,20040119,33.7,2004,R64,australian open - 2004,1
101736,Andre Agassi,USA,R,180.0,australian open,20040119,33.7,2004,R32,australian open - 2004,1
101736,Andre Agassi,USA,R,180.0,australian open,20040119,33.7,2004,R16,australian open - 2004,1
101736,Andre Agassi,USA,R,180.0,australian open,20040119,33.7,2004,QF,australian open - 2004,1
101736,Andre Agassi,USA,R,180.0,us open,20050829,35.3,2005,R128,us open - 2005,4
101736,Andre Agassi,USA,R,180.0,us open,20050829,35.3,2005,R64,us open - 2005,4
101736,Andre Agassi,USA,R,180.0,us open,20050829,35.3,2005,R32,us open - 2005,4
101736,Andre Agassi,USA,R,180.0,us open,20050829,35.3,2005,R16,us open - 2005,4
101736,Andre Agassi,USA,R,180.0,us open,20050829,35.3,2005,QF,us open - 2005,4
101736,Andre Agassi,USA,R,180.0,us open,20050829,35.3,2005,SF,us open - 2005,4
101736,Andre Agassi,USA,R,180.0,australian open,20050117,34.7,2005,R128,australian open - 2005,1
101736,Andre Agassi,USA,R,180.0,australian open,20050117,34.7,2005,R64,australian open - 2005,1
101736,Andre Agassi,USA,R,180.0,australian open,20050117,34.7,2005,R32,australian open - 2005,1
101736,Andre Agassi,USA,R,180.0,australian open,20050117,34.7,2005,R16,australian open - 2005,1
101736,Andre Agassi,USA,R,180.0,wimbledon,20060626,36.1,2006,R128,wimbledon - 2006,3
101736,Andre Agassi,USA,R,180.0,wimbledon,20060626,36.1,2006,R64,wimbledon - 2006,3
101736,Andre Agassi,USA,R,180.0,us open,20060828,36.3,2006,R128,us open - 2006,4
101736,Andre Agassi,USA,R,180.0,us open,20060828,36.3,2006,R64,us open - 2006,4
101746,Renzo Furlan,ITA,R,175.0,australian open,20030113,32.6,2003,R128,australian open - 2003,1
101774,Todd Martin,USA,R,198.0,wimbledon,20000626,29.9,2000,R128,wimbledon - 2000,3
101774,Todd Martin,USA,R,198.0,us open,20000828,30.1,2000,R128,us open - 2000,4
101774,Todd Martin,USA,R,198.0,us open,20000828,30.1,2000,R64,us open - 2000,4
101774,Todd Martin,USA,R,198.0,us open,20000828,30.1,2000,R32,us open - 2000,4
101774,Todd Martin,USA,R,198.0,us open,20000828,30.1,2000,R16,us open - 2000,4
101774,Todd Martin,USA,R,198.0,us open,20000828,30.1,2000,QF,us open - 2000,4
101774,Todd Martin,USA,R,198.0,australian open,20000117,29.5,2000,R128,australian open - 2000,1
101774,Todd Martin,USA,R,198.0,wimbledon,20010625,30.9,2001,R128,wimbledon - 2001,3
101774,Todd Martin,USA,R,198.0,wimbledon,20010625,30.9,2001,R64,wimbledon - 2001,3
101774,Todd Martin,USA,R,198.0,wimbledon,20010625,30.9,2001,R32,wimbledon - 2001,3
101774,Todd Martin,USA,R,198.0,us open,20010827,31.1,2001,R128,us open - 2001,4
101774,Todd Martin,USA,R,198.0,australian open,20010115,30.5,2001,R128,australian open - 2001,1
101774,Todd Martin,USA,R,198.0,australian open,20010115,30.5,2001,R64,australian open - 2001,1
101774,Todd Martin,USA,R,198.0,australian open,20010115,30.5,2001,R32,australian open - 2001,1
101774,Todd Martin,USA,R,198.0,australian open,20010115,30.5,2001,R16,australian open - 2001,1
101774,Todd Martin,USA,R,198.0,roland garros,20020527,31.8,2002,R128,roland garros - 2002,2
101774,Todd Martin,USA,R,198.0,wimbledon,20020624,31.9,2002,R128,wimbledon - 2002,3
101774,Todd Martin,USA,R,198.0,australian open,20020114,31.5,2002,R128,australian open - 2002,1
101774,Todd Martin,USA,R,198.0,australian open,20020114,31.5,2002,R64,australian open - 2002,1
101774,Todd Martin,USA,R,198.0,roland garros,20030526,32.8,2003,R128,roland garros - 2003,2
101774,Todd Martin,USA,R,198.0,wimbledon,20030623,32.9,2003,R128,wimbledon - 2003,3
101774,Todd Martin,USA,R,198.0,wimbledon,20030623,32.9,2003,R64,wimbledon - 2003,3
101774,Todd Martin,USA,R,198.0,us open,20030825,33.1,2003,R128,us open - 2003,4
101774,Todd Martin,USA,R,198.0,us open,20030825,33.1,2003,R64,us open - 2003,4
101774,Todd Martin,USA,R,198.0,us open,20030825,33.1,2003,R32,us open - 2003,4
101774,Todd Martin,USA,R,198.0,wimbledon,20040621,33.9,2004,R128,wimbledon - 2004,3
101774,Todd Martin,USA,R,198.0,australian open,20040119,33.5,2004,R128,australian open - 2004,1
101774,Todd Martin,USA,R,198.0,australian open,20040119,33.5,2004,R64,australian open - 2004,1
101792,Slava Dosedel,CZE,R,183.0,roland garros,20000529,29.7,2000,R128,roland garros - 2000,2
101792,Slava Dosedel,CZE,R,183.0,wimbledon,20000626,29.8,2000,R128,wimbledon - 2000,3
101792,Slava Dosedel,CZE,R,183.0,us open,20000828,30.0,2000,R128,us open - 2000,4
101792,Slava Dosedel,CZE,R,183.0,australian open,20000117,29.4,2000,R128,australian open - 2000,1
101792,Slava Dosedel,CZE,R,183.0,australian open,20000117,29.4,2000,R64,australian open - 2000,1
101792,Slava Dosedel,CZE,R,183.0,australian open,20000117,29.4,2000,R32,australian open - 2000,1
101792,Slava Dosedel,CZE,R,183.0,wimbledon,20010625,30.8,2001,R128,wimbledon - 2001,3
101792,Slava Dosedel,CZE,R,183.0,australian open,20010115,30.4,2001,R128,australian open - 2001,1
101820,Marc Rosset,SUI,R,201.0,roland garros,20000529,29.5,2000,R128,roland garros - 2000,2
101820,Marc Rosset,SUI,R,201.0,wimbledon,20000626,29.6,2000,R128,wimbledon - 2000,3
101820,Marc Rosset,SUI,R,201.0,wimbledon,20000626,29.6,2000,R64,wimbledon - 2000,3
101820,Marc Rosset,SUI,R,201.0,wimbledon,20000626,29.6,2000,R32,wimbledon - 2000,3
101820,Marc Rosset,SUI,R,201.0,us open,20000828,29.8,2000,R128,us open - 2000,4
